"REF_DATE","GEO","DGUID","Labour force characteristics","Sex","Age group","Statistics","Data type","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2020-03","British Columbia","2016A000259","Employment","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064701","11.3.1.1.1.1","2506.1","","","","1"
"2020-04","British Columbia","2016A000259","Employment","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064701","11.3.1.1.1.1","2230.7","","","","1"
"2020-05","British Columbia","2016A000259","Employment","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064701","11.3.1.1.1.1","2272.6","","","","1"
"2020-06","British Columbia","2016A000259","Employment","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064701","11.3.1.1.1.1","2395.2","","","","1"
"2020-07","British Columbia","2016A000259","Employment","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064701","11.3.1.1.1.1","2460.6","","","","1"
"2020-08","British Columbia","2016A000259","Employment","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064701","11.3.1.1.1.1","2468.7","","","","1"
"2020-09","British Columbia","2016A000259","Employment","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064701","11.3.1.1.1.1","2528.8","","","","1"
"2020-10","British Columbia","2016A000259","Employment","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064701","11.3.1.1.1.1","2566.8","","","","1"
"2020-11","British Columbia","2016A000259","Employment","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064701","11.3.1.1.1.1","2595.4","","","","1"
"2020-12","British Columbia","2016A000259","Employment","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064701","11.3.1.1.1.1","2596.8","","","","1"
"2021-01","British Columbia","2016A000259","Employment","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064701","11.3.1.1.1.1","2599.6","","","","1"
"2021-02","British Columbia","2016A000259","Employment","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064701","11.3.1.1.1.1","2626.2","","","","1"
"2021-03","British Columbia","2016A000259","Employment","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064701","11.3.1.1.1.1","2661.2","","","","1"
"2021-04","British Columbia","2016A000259","Employment","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064701","11.3.1.1.1.1","2618.1","","","","1"
"2021-05","British Columbia","2016A000259","Employment","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064701","11.3.1.1.1.1","2616.2","","","","1"
"2021-06","British Columbia","2016A000259","Employment","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064701","11.3.1.1.1.1","2658.3","","","","1"
