"REF_DATE","GEO","DGUID","Labour force characteristics","Sex","Age group","Statistics","Data type","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2020-10","Ontario","2016A000235","Employment","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063945","7.3.1.1.1.1","7200.6","","","","1"
"2020-11","Ontario","2016A000235","Employment","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063945","7.3.1.1.1.1","7238.3","","","","1"
"2020-12","Ontario","2016A000235","Employment","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063945","7.3.1.1.1.1","7239.0","","","","1"
"2021-01","Ontario","2016A000235","Employment","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063945","7.3.1.1.1.1","7085.5","","","","1"
"2021-02","Ontario","2016A000235","Employment","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063945","7.3.1.1.1.1","7185.8","","","","1"
"2021-03","Ontario","2016A000235","Employment","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063945","7.3.1.1.1.1","7368.1","","","","1"
"2021-04","Ontario","2016A000235","Employment","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063945","7.3.1.1.1.1","7215.4","","","","1"
"2021-05","Ontario","2016A000235","Employment","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063945","7.3.1.1.1.1","7183.8","","","","1"
"2021-06","Ontario","2016A000235","Employment","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063945","7.3.1.1.1.1","7300.7","","","","1"
"2021-07","Ontario","2016A000235","Employment","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063945","7.3.1.1.1.1","7373.1","","","","1"
"2021-08","Ontario","2016A000235","Employment","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063945","7.3.1.1.1.1","7426.1","","","","1"
"2021-09","Ontario","2016A000235","Employment","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063945","7.3.1.1.1.1","7499.7","","","","1"
"2021-10","Ontario","2016A000235","Employment","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063945","7.3.1.1.1.1","7536.7","","","","1"
"2021-11","Ontario","2016A000235","Employment","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063945","7.3.1.1.1.1","7604.8","","","","1"
"2020-01","Ontario","2016A000235","Employment","Both sexes","15 years and over","Estimate","Trend-cycle","Persons","249","thousands","3","v123339363","7.3.1.1.1.3","7342.4","","","","1"
"2020-02","Ontario","2016A000235","Employment","Both sexes","15 years and over","Estimate","Trend-cycle","Persons","249","thousands","3","v123339363","7.3.1.1.1.3","7184.1","","","","1"
"2020-03","Ontario","2016A000235","Employment","Both sexes","15 years and over","Estimate","Trend-cycle","Persons","249","thousands","3","v123339363","7.3.1.1.1.3","6987.4","","","","1"
"2020-04","Ontario","2016A000235","Employment","Both sexes","15 years and over","Estimate","Trend-cycle","Persons","249","thousands","3","v123339363","7.3.1.1.1.3","6813.8","","","","1"
"2020-05","Ontario","2016A000235","Employment","Both sexes","15 years and over","Estimate","Trend-cycle","Persons","249","thousands","3","v123339363","7.3.1.1.1.3","6721.6","","","","1"
"2020-06","Ontario","2016A000235","Employment","Both sexes","15 years and over","Estimate","Trend-cycle","Persons","249","thousands","3","v123339363","7.3.1.1.1.3","6731.4","","","","1"
"2020-07","Ontario","2016A000235","Employment","Both sexes","15 years and over","Estimate","Trend-cycle","Persons","249","thousands","3","v123339363","7.3.1.1.1.3","6822.8","","","","1"
"2020-08","Ontario","2016A000235","Employment","Both sexes","15 years and over","Estimate","Trend-cycle","Persons","249","thousands","3","v123339363","7.3.1.1.1.3","6943.9","","","","1"
"2020-09","Ontario","2016A000235","Employment","Both sexes","15 years and over","Estimate","Trend-cycle","Persons","249","thousands","3","v123339363","7.3.1.1.1.3","7064.1","","","","1"
"2020-10","Ontario","2016A000235","Employment","Both sexes","15 years and over","Estimate","Trend-cycle","Persons","249","thousands","3","v123339363","7.3.1.1.1.3","7162.2","","","","1"
"2020-11","Ontario","2016A000235","Employment","Both sexes","15 years and over","Estimate","Trend-cycle","Persons","249","thousands","3","v123339363","7.3.1.1.1.3","7204.2","","","","1"
"2020-12","Ontario","2016A000235","Employment","Both sexes","15 years and over","Estimate","Trend-cycle","Persons","249","thousands","3","v123339363","7.3.1.1.1.3","7208.6","","","","1"
"2021-01","Ontario","2016A000235","Employment","Both sexes","15 years and over","Estimate","Trend-cycle","Persons","249","thousands","3","v123339363","7.3.1.1.1.3","7211.2","","","","1"
"2021-02","Ontario","2016A000235","Employment","Both sexes","15 years and over","Estimate","Trend-cycle","Persons","249","thousands","3","v123339363","7.3.1.1.1.3","7217.0","","","","1"
"2021-03","Ontario","2016A000235","Employment","Both sexes","15 years and over","Estimate","Trend-cycle","Persons","249","thousands","3","v123339363","7.3.1.1.1.3","7227.2","","","","1"
"2021-04","Ontario","2016A000235","Employment","Both sexes","15 years and over","Estimate","Trend-cycle","Persons","249","thousands","3","v123339363","7.3.1.1.1.3","7244.4","","","","1"
"2021-05","Ontario","2016A000235","Employment","Both sexes","15 years and over","Estimate","Trend-cycle","Persons","249","thousands","3","v123339363","7.3.1.1.1.3","7269.9","","","","1"
"2021-06","Ontario","2016A000235","Employment","Both sexes","15 years and over","Estimate","Trend-cycle","Persons","249","thousands","3","v123339363","7.3.1.1.1.3","7319.9","","","","1"
"2021-07","Ontario","2016A000235","Employment","Both sexes","15 years and over","Estimate","Trend-cycle","Persons","249","thousands","3","v123339363","7.3.1.1.1.3","7377.3","","","","1"
"2021-08","Ontario","2016A000235","Employment","Both sexes","15 years and over","Estimate","Trend-cycle","Persons","249","thousands","3","v123339363","7.3.1.1.1.3","7424.1","","","","1"
"2021-09","Ontario","2016A000235","Employment","Both sexes","15 years and over","Estimate","Trend-cycle","Persons","249","thousands","3","v123339363","7.3.1.1.1.3","7470.4","","","","1"
"2021-10","Ontario","2016A000235","Employment","Both sexes","15 years and over","Estimate","Trend-cycle","Persons","249","thousands","3","v123339363","7.3.1.1.1.3","7516.3","","","","1"
"2021-11","Ontario","2016A000235","Employment","Both sexes","15 years and over","Estimate","Trend-cycle","Persons","249","thousands","3","v123339363","7.3.1.1.1.3","7551.3","","","","1"
"2020-01","Ontario","2016A000235","Full-time employment","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063946","7.4.1.1.1.1","6120.6","","","","1"
"2020-02","Ontario","2016A000235","Full-time employment","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063946","7.4.1.1.1.1","6140.4","","","","1"
"2020-03","Ontario","2016A000235","Full-time employment","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063946","7.4.1.1.1.1","5905.2","","","","1"
"2020-04","Ontario","2016A000235","Full-time employment","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063946","7.4.1.1.1.1","5423.2","","","","1"
"2020-05","Ontario","2016A000235","Full-time employment","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063946","7.4.1.1.1.1","5389.6","","","","1"
"2020-06","Ontario","2016A000235","Full-time employment","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063946","7.4.1.1.1.1","5610.3","","","","1"
"2020-07","Ontario","2016A000235","Full-time employment","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063946","7.4.1.1.1.1","5638.7","","","","1"
"2020-08","Ontario","2016A000235","Full-time employment","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063946","7.4.1.1.1.1","5728.6","","","","1"
"2020-09","Ontario","2016A000235","Full-time employment","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063946","7.4.1.1.1.1","5885.4","","","","1"
"2020-10","Ontario","2016A000235","Full-time employment","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063946","7.4.1.1.1.1","5891.9","","","","1"
"2020-11","Ontario","2016A000235","Full-time employment","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063946","7.4.1.1.1.1","5959.6","","","","1"
