"REF_DATE","GEO","DGUID","Labour force characteristics","Sex","Age group","Statistics","Data type","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2021-03","Alberta","2016A000248","Unemployment","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064515","10.6.1.1.1.1","223.4","","","","1"
"2021-04","Alberta","2016A000248","Unemployment","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064515","10.6.1.1.1.1","218.8","","","","1"
"2021-05","Alberta","2016A000248","Unemployment","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064515","10.6.1.1.1.1","211.7","","","","1"
"2021-06","Alberta","2016A000248","Unemployment","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064515","10.6.1.1.1.1","228.8","","","","1"
"2021-07","Alberta","2016A000248","Unemployment","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064515","10.6.1.1.1.1","208.4","","","","1"
"2021-08","Alberta","2016A000248","Unemployment","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064515","10.6.1.1.1.1","193.4","","","","1"
"2021-09","Alberta","2016A000248","Unemployment","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064515","10.6.1.1.1.1","201.2","","","","1"
"2021-10","Alberta","2016A000248","Unemployment","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064515","10.6.1.1.1.1","185.9","","","","1"
"2021-11","Alberta","2016A000248","Unemployment","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064515","10.6.1.1.1.1","186.2","","","","1"
"2020-01","Alberta","2016A000248","Unemployment rate","Both sexes","15 years and over","Estimate","Seasonally adjusted","Percentage","242","units","0","v2064516","10.7.1.1.1.1","7.4","","","","1"
"2020-02","Alberta","2016A000248","Unemployment rate","Both sexes","15 years and over","Estimate","Seasonally adjusted","Percentage","242","units","0","v2064516","10.7.1.1.1.1","7.5","","","","1"
"2020-03","Alberta","2016A000248","Unemployment rate","Both sexes","15 years and over","Estimate","Seasonally adjusted","Percentage","242","units","0","v2064516","10.7.1.1.1.1","9.1","","","","1"
"2020-04","Alberta","2016A000248","Unemployment rate","Both sexes","15 years and over","Estimate","Seasonally adjusted","Percentage","242","units","0","v2064516","10.7.1.1.1.1","13.4","","","","1"
"2020-05","Alberta","2016A000248","Unemployment rate","Both sexes","15 years and over","Estimate","Seasonally adjusted","Percentage","242","units","0","v2064516","10.7.1.1.1.1","15.5","","","","1"
"2020-06","Alberta","2016A000248","Unemployment rate","Both sexes","15 years and over","Estimate","Seasonally adjusted","Percentage","242","units","0","v2064516","10.7.1.1.1.1","15.8","","","","1"
"2020-07","Alberta","2016A000248","Unemployment rate","Both sexes","15 years and over","Estimate","Seasonally adjusted","Percentage","242","units","0","v2064516","10.7.1.1.1.1","12.9","","","","1"
"2020-08","Alberta","2016A000248","Unemployment rate","Both sexes","15 years and over","Estimate","Seasonally adjusted","Percentage","242","units","0","v2064516","10.7.1.1.1.1","12.2","","","","1"
"2020-09","Alberta","2016A000248","Unemployment rate","Both sexes","15 years and over","Estimate","Seasonally adjusted","Percentage","242","units","0","v2064516","10.7.1.1.1.1","12.1","","","","1"
"2020-10","Alberta","2016A000248","Unemployment rate","Both sexes","15 years and over","Estimate","Seasonally adjusted","Percentage","242","units","0","v2064516","10.7.1.1.1.1","10.8","","","","1"
"2020-11","Alberta","2016A000248","Unemployment rate","Both sexes","15 years and over","Estimate","Seasonally adjusted","Percentage","242","units","0","v2064516","10.7.1.1.1.1","11.1","","","","1"
"2020-12","Alberta","2016A000248","Unemployment rate","Both sexes","15 years and over","Estimate","Seasonally adjusted","Percentage","242","units","0","v2064516","10.7.1.1.1.1","11.1","","","","1"
"2021-01","Alberta","2016A000248","Unemployment rate","Both sexes","15 years and over","Estimate","Seasonally adjusted","Percentage","242","units","0","v2064516","10.7.1.1.1.1","10.7","","","","1"
"2021-02","Alberta","2016A000248","Unemployment rate","Both sexes","15 years and over","Estimate","Seasonally adjusted","Percentage","242","units","0","v2064516","10.7.1.1.1.1","9.9","","","","1"
"2021-03","Alberta","2016A000248","Unemployment rate","Both sexes","15 years and over","Estimate","Seasonally adjusted","Percentage","242","units","0","v2064516","10.7.1.1.1.1","9.1","","","","1"
"2021-04","Alberta","2016A000248","Unemployment rate","Both sexes","15 years and over","Estimate","Seasonally adjusted","Percentage","242","units","0","v2064516","10.7.1.1.1.1","9.0","","","","1"
"2021-05","Alberta","2016A000248","Unemployment rate","Both sexes","15 years and over","Estimate","Seasonally adjusted","Percentage","242","units","0","v2064516","10.7.1.1.1.1","8.7","","","","1"
"2021-06","Alberta","2016A000248","Unemployment rate","Both sexes","15 years and over","Estimate","Seasonally adjusted","Percentage","242","units","0","v2064516","10.7.1.1.1.1","9.3","","","","1"
"2021-07","Alberta","2016A000248","Unemployment rate","Both sexes","15 years and over","Estimate","Seasonally adjusted","Percentage","242","units","0","v2064516","10.7.1.1.1.1","8.5","","","","1"
"2021-08","Alberta","2016A000248","Unemployment rate","Both sexes","15 years and over","Estimate","Seasonally adjusted","Percentage","242","units","0","v2064516","10.7.1.1.1.1","7.9","","","","1"
"2021-09","Alberta","2016A000248","Unemployment rate","Both sexes","15 years and over","Estimate","Seasonally adjusted","Percentage","242","units","0","v2064516","10.7.1.1.1.1","8.1","","","","1"
"2021-10","Alberta","2016A000248","Unemployment rate","Both sexes","15 years and over","Estimate","Seasonally adjusted","Percentage","242","units","0","v2064516","10.7.1.1.1.1","7.6","","","","1"
"2021-11","Alberta","2016A000248","Unemployment rate","Both sexes","15 years and over","Estimate","Seasonally adjusted","Percentage","242","units","0","v2064516","10.7.1.1.1.1","7.6","","","","1"
"2020-01","Alberta","2016A000248","Participation rate","Both sexes","15 years and over","Estimate","Seasonally adjusted","Percentage","242","units","0","v2064517","10.8.1.1.1.1","70.1","","","","1"
"2020-02","Alberta","2016A000248","Participation rate","Both sexes","15 years and over","Estimate","Seasonally adjusted","Percentage","242","units","0","v2064517","10.8.1.1.1.1","70.2","","","","1"
"2020-03","Alberta","2016A000248","Participation rate","Both sexes","15 years and over","Estimate","Seasonally adjusted","Percentage","242","units","0","v2064517","10.8.1.1.1.1","68.1","","","","1"
"2020-04","Alberta","2016A000248","Participation rate","Both sexes","15 years and over","Estimate","Seasonally adjusted","Percentage","242","units","0","v2064517","10.8.1.1.1.1","63.8","","","","1"
"2020-05","Alberta","2016A000248","Participation rate","Both sexes","15 years and over","Estimate","Seasonally adjusted","Percentage","242","units","0","v2064517","10.8.1.1.1.1","66.2","","","","1"
"2020-06","Alberta","2016A000248","Participation rate","Both sexes","15 years and over","Estimate","Seasonally adjusted","Percentage","242","units","0","v2064517","10.8.1.1.1.1","69.4","","","","1"
"2020-07","Alberta","2016A000248","Participation rate","Both sexes","15 years and over","Estimate","Seasonally adjusted","Percentage","242","units","0","v2064517","10.8.1.1.1.1","69.2","","","","1"
"2020-08","Alberta","2016A000248","Participation rate","Both sexes","15 years and over","Estimate","Seasonally adjusted","Percentage","242","units","0","v2064517","10.8.1.1.1.1","69.0","","","","1"
"2020-09","Alberta","2016A000248","Participation rate","Both sexes","15 years and over","Estimate","Seasonally adjusted","Percentage","242","units","0","v2064517","10.8.1.1.1.1","70.0","","","","1"
"2020-10","Alberta","2016A000248","Participation rate","Both sexes","15 years and over","Estimate","Seasonally adjusted","Percentage","242","units","0","v2064517","10.8.1.1.1.1","69.7","","","","1"
"2020-11","Alberta","2016A000248","Participation rate","Both sexes","15 years and over","Estimate","Seasonally adjusted","Percentage","242","units","0","v2064517","10.8.1.1.1.1","69.5","","","","1"
"2020-12","Alberta","2016A000248","Participation rate","Both sexes","15 years and over","Estimate","Seasonally adjusted","Percentage","242","units","0","v2064517","10.8.1.1.1.1","68.9","","","","1"
"2021-01","Alberta","2016A000248","Participation rate","Both sexes","15 years and over","Estimate","Seasonally adjusted","Percentage","242","units","0","v2064517","10.8.1.1.1.1","69.3","","","","1"
"2021-02","Alberta","2016A000248","Participation rate","Both sexes","15 years and over","Estimate","Seasonally adjusted","Percentage","242","units","0","v2064517","10.8.1.1.1.1","69.1","","","","1"
"2021-03","Alberta","2016A000248","Participation rate","Both sexes","15 years and over","Estimate","Seasonally adjusted","Percentage","242","units","0","v2064517","10.8.1.1.1.1","69.6","","","","1"
"2021-04","Alberta","2016A000248","Participation rate","Both sexes","15 years and over","Estimate","Seasonally adjusted","Percentage","242","units","0","v2064517","10.8.1.1.1.1","69.1","","","","1"
"2021-05","Alberta","2016A000248","Participation rate","Both sexes","15 years and over","Estimate","Seasonally adjusted","Percentage","242","units","0","v2064517","10.8.1.1.1.1","68.8","","","","1"
"2021-06","Alberta","2016A000248","Participation rate","Both sexes","15 years and over","Estimate","Seasonally adjusted","Percentage","242","units","0","v2064517","10.8.1.1.1.1","69.3","","","","1"
"2021-07","Alberta","2016A000248","Participation rate","Both sexes","15 years and over","Estimate","Seasonally adjusted","Percentage","242","units","0","v2064517","10.8.1.1.1.1","69.0","","","","1"
"2021-08","Alberta","2016A000248","Participation rate","Both sexes","15 years and over","Estimate","Seasonally adjusted","Percentage","242","units","0","v2064517","10.8.1.1.1.1","69.0","","","","1"
"2021-09","Alberta","2016A000248","Participation rate","Both sexes","15 years and over","Estimate","Seasonally adjusted","Percentage","242","units","0","v2064517","10.8.1.1.1.1","69.7","","","","1"
"2021-10","Alberta","2016A000248","Participation rate","Both sexes","15 years and over","Estimate","Seasonally adjusted","Percentage","242","units","0","v2064517","10.8.1.1.1.1","68.9","","","","1"
"2021-11","Alberta","2016A000248","Participation rate","Both sexes","15 years and over","Estimate","Seasonally adjusted","Percentage","242","units","0","v2064517","10.8.1.1.1.1","69.2","","","","1"
"2020-01","Alberta","2016A000248","Employment rate","Both sexes","15 years and over","Estimate","Seasonally adjusted","Percentage","242","units","0","v2064518","10.9.1.1.1.1","64.8","","","","1"
"2020-02","Alberta","2016A000248","Employment rate","Both sexes","15 years and over","Estimate","Seasonally adjusted","Percentage","242","units","0","v2064518","10.9.1.1.1.1","65.0","","","","1"
"2020-03","Alberta","2016A000248","Employment rate","Both sexes","15 years and over","Estimate","Seasonally adjusted","Percentage","242","units","0","v2064518","10.9.1.1.1.1","61.9","","","","1"
"2020-04","Alberta","2016A000248","Employment rate","Both sexes","15 years and over","Estimate","Seasonally adjusted","Percentage","242","units","0","v2064518","10.9.1.1.1.1","55.2","","","","1"
"2020-05","Alberta","2016A000248","Employment rate","Both sexes","15 years and over","Estimate","Seasonally adjusted","Percentage","242","units","0","v2064518","10.9.1.1.1.1","55.9","","","","1"
"2020-06","Alberta","2016A000248","Employment rate","Both sexes","15 years and over","Estimate","Seasonally adjusted","Percentage","242","units","0","v2064518","10.9.1.1.1.1","58.5","","","","1"
"2020-07","Alberta","2016A000248","Employment rate","Both sexes","15 years and over","Estimate","Seasonally adjusted","Percentage","242","units","0","v2064518","10.9.1.1.1.1","60.3","","","","1"
"2020-08","Alberta","2016A000248","Employment rate","Both sexes","15 years and over","Estimate","Seasonally adjusted","Percentage","242","units","0","v2064518","10.9.1.1.1.1","60.5","","","","1"
"2020-09","Alberta","2016A000248","Employment rate","Both sexes","15 years and over","Estimate","Seasonally adjusted","Percentage","242","units","0","v2064518","10.9.1.1.1.1","61.5","","","","1"
"2020-10","Alberta","2016A000248","Employment rate","Both sexes","15 years and over","Estimate","Seasonally adjusted","Percentage","242","units","0","v2064518","10.9.1.1.1.1","62.2","","","","1"
"2020-11","Alberta","2016A000248","Employment rate","Both sexes","15 years and over","Estimate","Seasonally adjusted","Percentage","242","units","0","v2064518","10.9.1.1.1.1","61.7","","","","1"
"2020-12","Alberta","2016A000248","Employment rate","Both sexes","15 years and over","Estimate","Seasonally adjusted","Percentage","242","units","0","v2064518","10.9.1.1.1.1","61.3","","","","1"
"2021-01","Alberta","2016A000248","Employment rate","Both sexes","15 years and over","Estimate","Seasonally adjusted","Percentage","242","units","0","v2064518","10.9.1.1.1.1","61.8","","","","1"
"2021-02","Alberta","2016A000248","Employment rate","Both sexes","15 years and over","Estimate","Seasonally adjusted","Percentage","242","units","0","v2064518","10.9.1.1.1.1","62.2","","","","1"
"2021-03","Alberta","2016A000248","Employment rate","Both sexes","15 years and over","Estimate","Seasonally adjusted","Percentage","242","units","0","v2064518","10.9.1.1.1.1","63.3","","","","1"
"2021-04","Alberta","2016A000248","Employment rate","Both sexes","15 years and over","Estimate","Seasonally adjusted","Percentage","242","units","0","v2064518","10.9.1.1.1.1","62.9","","","","1"
"2021-05","Alberta","2016A000248","Employment rate","Both sexes","15 years and over","Estimate","Seasonally adjusted","Percentage","242","units","0","v2064518","10.9.1.1.1.1","62.8","","","","1"
"2021-06","Alberta","2016A000248","Employment rate","Both sexes","15 years and over","Estimate","Seasonally adjusted","Percentage","242","units","0","v2064518","10.9.1.1.1.1","62.8","","","","1"
"2021-07","Alberta","2016A000248","Employment rate","Both sexes","15 years and over","Estimate","Seasonally adjusted","Percentage","242","units","0","v2064518","10.9.1.1.1.1","63.1","","","","1"
"2021-08","Alberta","2016A000248","Employment rate","Both sexes","15 years and over","Estimate","Seasonally adjusted","Percentage","242","units","0","v2064518","10.9.1.1.1.1","63.6","","","","1"
"2021-09","Alberta","2016A000248","Employment rate","Both sexes","15 years and over","Estimate","Seasonally adjusted","Percentage","242","units","0","v2064518","10.9.1.1.1.1","64.0","","","","1"
"2021-10","Alberta","2016A000248","Employment rate","Both sexes","15 years and over","Estimate","Seasonally adjusted","Percentage","242","units","0","v2064518","10.9.1.1.1.1","63.7","","","","1"
"2021-11","Alberta","2016A000248","Employment rate","Both sexes","15 years and over","Estimate","Seasonally adjusted","Percentage","242","units","0","v2064518","10.9.1.1.1.1","64.0","","","","1"


